Filename,Subject,Gender,Item,Semantics,Picture,TargetMax,TargetMin,TargetPitch,TargetDifference,Duration,TargetIntensity,Syllables,Frequency,Semantics2,Freq-logwf,Freq-logcd,Freq-subtlcd,Freq-subtlwf,Filler
S43T6Wkicking_P__M_,43,F,kicking,P,M,336.9536812,245.2831634,283.5251585,91.67051773,0.547621192,46.61998445,2,0.301,Foot,2.9009,2.8069,7.63,15.59,C
S44T6Wkicking_P__T_,44,F,kicking,P,T,267.9404173,109.2412003,146.5220437,158.6992171,0.523989139,47.37490244,2,0.301,Foot,2.9009,2.8069,7.63,15.59,C
S45T6Wkicking_P__S_,45,M,kicking,P,S,136.461947,99.7852102,113.7834844,36.67673682,0.417449991,51.11141335,2,0.301,Foot,2.9009,2.8069,7.63,15.59,C
S5T6Wkicking_P__T_,5,F,kicking,P,T,231.1818502,172.1794164,202.4016702,59.00243376,0.513842802,46.95739699,2,0.301,Foot,2.9009,2.8069,7.63,15.59,C
S6T6Wkicking_P__S_,6,F,kicking,P,S,255.6844374,163.0287331,182.6693332,92.65570431,0.451247014,47.06099758,2,0.301,Foot,2.9009,2.8069,7.63,15.59,C
S7T6Wkicking_P__M_,7,M,kicking,P,M,176.4707772,131.5835415,145.2475569,44.88723571,0.397897664,45.31222199,2,0.301,Foot,2.9009,2.8069,7.63,15.59,C
S8T6Wkicking_P__T_,8,F,kicking,P,T,306.3572595,193.8711747,226.2040907,112.4860848,0.494358866,51.90932065,2,0.301,Foot,2.9009,2.8069,7.63,15.59,C
S9T6Wkicking_P__S_,9,F,kicking,P,S,283.8540793,228.4455395,243.3976497,55.40853984,0.462657834,47.81533092,2,0.301,Foot,2.9009,2.8069,7.63,15.59,C
S46T6Wkicking_P__M_,46,M,kicking,P,M,114.8593281,100.1345507,104.3513654,14.72477746,0.396491425,53.72055847,2,0.301,Foot,2.9009,2.8069,7.63,15.59,C
S47T6Wkicking_P__T_,47,M,kicking,P,T,159.6594251,112.1488501,129.9617201,47.510575,0.566281179,53.65883947,2,0.301,Foot,2.9009,2.8069,7.63,15.59,C
S48T6Wkicking_P__S_,48,M,kicking,P,S,117.4426894,60.45180023,80.48315556,56.99088919,0.381518348,51.43802332,2,0.301,Foot,2.9009,2.8069,7.63,15.59,C
S49T6Wkicking_P__M_,49,M,kicking,P,M,112.0032277,93.98172057,102.4911111,18.02150715,0.543325204,47.44934334,2,0.301,Foot,2.9009,2.8069,7.63,15.59,C
S56T6Wkicking_P__T_,56,M,kicking,P,T,125.9069946,77.04559205,96.53229875,48.86140257,0.42478426,57.81136174,2,0.301,Foot,2.9009,2.8069,7.63,15.59,C
S57T6Wkicking_P__S_,57,M,kicking,P,S,147.1750512,104.2598011,116.788925,42.91525013,0.443332476,61.23655068,2,0.301,Foot,2.9009,2.8069,7.63,15.59,C
S58T6Wkicking_P__M_,58,M,kicking,P,M,138.9898557,108.9857995,120.4575576,30.00405616,0.385765338,54.77050982,2,0.301,Foot,2.9009,2.8069,7.63,15.59,C
S59T6Wkicking_P__T_,59,M,kicking,P,T,127.0356144,121.0223202,125.314526,6.013294209,0.348829934,54.30435786,2,0.301,Foot,2.9009,2.8069,7.63,15.59,C
S60T6Wkicking_P__S_,60,M,kicking,P,S,154.5671731,107.2291755,119.4383364,47.33799759,0.441583174,59.05149098,2,0.301,Foot,2.9009,2.8069,7.63,15.59,C
S61T6Wkicking_P__M_,61,M,kicking,P,M,137.3156752,66.48505759,109.2385955,70.83061756,0.393200196,55.00967393,2,0.301,Foot,2.9009,2.8069,7.63,15.59,C
S63T6Wkicking_P__S_,63,M,kicking,P,S,108.4336911,94.00602004,100.8367271,14.42767102,0.472530894,60.31739053,2,0.301,Foot,2.9009,2.8069,7.63,15.59,C
S50T6Wkicking_P__T_,50,F,kicking,P,T,260.835032,214.3765064,231.3773173,46.45852563,0.673294527,44.63556495,2,0.301,Foot,2.9009,2.8069,7.63,15.59,C
S51T6Wkicking_P__S_,51,F,kicking,P,S,237.2598151,206.5807861,219.5037826,30.679029,0.525882238,35.88162141,2,0.301,Foot,2.9009,2.8069,7.63,15.59,C
S52T6Wkicking_P__M_,52,F,kicking,P,M,275.7124483,218.1444924,238.6467032,57.56795592,0.684968654,51.33497053,2,0.301,Foot,2.9009,2.8069,7.63,15.59,C
S53T6Wkicking_P__T_,53,F,kicking,P,T,233.5927298,178.2190286,190.2738415,55.37370122,0.526727122,48.54125917,2,0.301,Foot,2.9009,2.8069,7.63,15.59,C
S55T6Wkicking_P__M_,55,F,kicking,P,M,273.7752729,182.9933501,211.4099793,90.78192276,0.540464045,53.13599844,2,0.301,Foot,2.9009,2.8069,7.63,15.59,C
S62T6Wkicking_P__T_,62,F,kicking,P,T,258.2931646,98.26398229,205.0439171,160.0291823,0.500063321,61.21195316,2,0.301,Foot,2.9009,2.8069,7.63,15.59,C
S1T12Wmarching_P__T_,1,F,marching,P,T,273.0516842,126.0779209,242.9741876,146.9737633,0.940033966,33.70138715,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S10T12Wmarching_P__T_,10,M,marching,P,T,142.1285348,112.285925,124.5622077,29.84260986,0.523322317,44.82621433,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S11T12Wmarching_P__S_,11,M,marching,P,S,137.1075682,70.96903191,112.4098831,66.13853633,0.596611719,40.90043772,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S12T12Wmarching_P__M_,12,F,marching,P,M,317.1284815,251.0262776,281.1314183,66.10220391,0.748101712,43.67283153,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S13T12Wmarching_P__T_,13,F,marching,P,T,250.0285675,102.9426671,204.5232969,147.0859005,0.584992369,47.16272755,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S14T12Wmarching_P__S_,14,F,marching,P,S,350.2228291,211.7927541,244.9748191,138.430075,0.582464907,43.64693514,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S15T12Wmarching_P__M_,15,F,marching,P,M,247.0904659,174.9068313,201.7288737,72.1836346,0.67067585,51.80429901,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S16T12Wmarching_P__T_,16,F,marching,P,T,211.8511614,159.9659147,177.0798013,51.88524671,0.550890857,59.63542905,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S17T12Wmarching_P__S_,17,M,marching,P,S,124.2488252,96.66963054,112.0197546,27.57919468,0.743582283,60.96249786,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S18T12Wmarching_P__M_,18,F,marching,P,M,277.7103351,200.2439798,221.1631539,77.46635522,0.595447959,59.71189224,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S19T12Wmarching_P__T_,19,F,marching,P,T,268.7952277,100.494213,220.2866281,168.3010148,0.842649797,56.15281791,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S2T12Wmarching_P__S_,2,F,marching,P,S,247.7766113,99.67609276,197.0470927,148.1005185,0.494686099,38.64596802,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S20T12Wmarching_P__S_,20,M,marching,P,S,127.0832866,89.04468832,98.06000848,38.0385983,0.747779349,57.61866652,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S21T12Wmarching_P__M_,21,F,marching,P,M,320.8330453,221.3961415,247.1378237,99.43690383,0.660616721,60.98021503,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S22T12Wmarching_P__T_,22,F,marching,P,T,228.4534341,169.6676,193.9113778,58.78583405,0.574842511,56.71332937,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S23T12Wmarching_P__S_,23,F,marching,P,S,279.6363179,215.1238529,245.2555929,64.51246503,0.472259579,61.83090808,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S24T12Wmarching_P__M_,24,F,marching,P,M,230.5076331,149.8626329,181.2019189,80.64500017,0.828001564,54.17483603,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S25T12Wmarching_P__T_,25,F,marching,P,T,300.5425408,217.7275348,260.1626357,82.81500597,0.650015317,53.37740037,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S26T12Wmarching_P__S_,26,F,marching,P,S,274.2731494,215.2110869,242.0717883,59.06206251,0.70126884,50.12811556,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S27T12Wmarching_P__M_,27,M,marching,P,M,129.6881223,105.2338936,115.1359272,24.45422874,0.678663191,60.10595677,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S28T12Wmarching_P__T_,28,F,marching,P,T,311.4403696,225.9291142,261.3316828,85.51125535,0.537361234,49.82674712,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S29T12Wmarching_P__S_,29,F,marching,P,S,255.3778072,186.4233046,211.1979629,68.95450269,0.651641781,53.94710598,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S3T12Wmarching_P__M_,3,F,marching,P,M,240.8607737,202.120794,221.8074195,38.73997972,0.695359703,38.76113046,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S30T12Wmarching_P__M_,30,F,marching,P,M,372.7160359,233.7394386,266.1726248,138.9765973,0.619750859,61.43583259,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S31T12Wmarching_P__T_,31,M,marching,P,T,213.8636035,85.15937639,166.3892554,128.7042271,0.551194887,61.27038136,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S32T12Wmarching_P__S_,32,F,marching,P,S,267.7010746,212.857736,227.4095932,54.84333864,0.555211372,56.24684387,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S33T12Wmarching_P__M_,33,F,marching,P,M,237.6060392,172.8644287,196.9727144,64.74161055,0.567117452,52.55048606,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S34T12Wmarching_P__T_,34,F,marching,P,T,280.5056604,227.7909378,249.7930285,52.71472267,0.551024589,56.52347162,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S35T12Wmarching_P__S_,35,F,marching,P,S,298.4831148,106.8677644,197.7414979,191.6153505,0.65117985,54.51986537,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S36T12Wmarching_P__M_,36,F,marching,P,M,224.6557903,105.8247057,166.1824653,118.8310846,0.491920032,45.39204033,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S37T12Wmarching_P__T_,37,M,marching,P,T,116.9544312,71.77562813,99.21571706,45.17880308,0.544467791,48.19794854,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S38T12Wmarching_P__S_,38,M,marching,P,S,101.6453509,79.89685434,93.57723034,21.74849657,0.644419854,46.91603174,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S39T12Wmarching_P__M_,39,M,marching,P,M,134.0117655,86.71482679,100.0161132,47.29693872,0.538117667,51.61829348,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S4T12Wmarching_P__T_,4,M,marching,P,T,138.9864681,117.3297041,131.5184139,21.65676397,0.553610027,56.05268567,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S40T12Wmarching_P__T_,40,M,marching,P,T,109.7552119,98.93072095,105.8816127,10.82449099,0.542243012,41.27730271,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S41T12Wmarching_P__S_,41,M,marching,P,S,121.460319,109.427354,115.1455891,12.03296499,0.481924085,54.17086613,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S42T12Wmarching_P__M_,42,M,marching,P,M,114.787284,61.48973472,103.4989499,53.29754923,0.939764472,50.18530922,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S43T12Wmarching_P__T_,43,F,marching,P,T,239.5162703,185.7489559,205.3954794,53.76731448,0.920940153,46.61334412,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S44T12Wmarching_P__S_,44,F,marching,P,S,262.9377052,106.275133,180.9223719,156.6625722,0.743146735,48.19774404,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S45T12Wmarching_P__M_,45,M,marching,P,M,124.6905373,93.77954264,106.0299249,30.91099469,0.565077565,50.21336252,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S5T12Wmarching_P__S_,5,F,marching,P,S,227.3519213,199.7433358,206.0778687,27.60858552,0.586525791,52.46467908,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S6T12Wmarching_P__M_,6,F,marching,P,M,191.6591456,172.3345407,180.4127267,19.32460489,0.603623105,47.50587417,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S7T12Wmarching_P__T_,7,M,marching,P,T,161.7050619,124.5505967,142.6819121,37.15446528,0.565512327,46.69477861,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S8T12Wmarching_P__S_,8,F,marching,P,S,263.8610117,176.6995744,215.0548218,87.16143732,0.612573193,57.01021444,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S9T12Wmarching_P__M_,9,F,marching,P,M,311.2385272,183.4924751,221.6917996,127.7460521,0.683141592,47.8241716,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S46T12Wmarching_P__T_,46,M,marching,P,T,110.6992567,91.04389808,98.73252032,19.6553586,0.521845823,54.53203319,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S47T12Wmarching_P__S_,47,M,marching,P,S,130.2984043,68.04153907,115.0860084,62.25686525,0.607851387,56.31140297,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S48T12Wmarching_P__M_,48,M,marching,P,M,139.1388375,108.7041292,130.8129287,30.43470834,0.438407574,55.06083168,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S49T12Wmarching_P__T_,49,M,marching,P,T,107.9656928,84.24473537,99.53377504,23.72095744,0.713635933,51.94581772,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S56T12Wmarching_P__S_,56,M,marching,P,S,85.34127518,74.71435834,80.8292549,10.62691685,0.526564569,50.76811731,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S57T12Wmarching_P__M_,57,M,marching,P,M,119.7249176,94.98721424,107.4815089,24.73770336,0.689903966,58.70485956,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S58T12Wmarching_P__T_,58,M,marching,P,T,134.6717151,104.5130595,116.9233501,30.15865562,0.420459146,54.31905079,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S59T12Wmarching_P__S_,59,M,marching,P,S,118.4405804,106.1157458,110.9789979,12.32483454,0.751743131,59.74010356,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S60T12Wmarching_P__M_,60,M,marching,P,M,158.8144907,106.8129268,121.8812508,52.00156397,0.491062624,61.49328741,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S61T12Wmarching_P__T_,61,M,marching,P,T,114.7891608,61.85529771,100.4165726,52.93386304,0.551699464,59.87194544,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S63T12Wmarching_P__M_,63,M,marching,P,M,111.884951,99.7401802,106.7420935,12.14477083,0.616441458,63.10770308,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S50T12Wmarching_P__S_,50,F,marching,P,S,276.1520617,228.0397229,248.269116,48.11233874,0.825166457,47.81766174,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S51T12Wmarching_P__M_,51,F,marching,P,M,241.2531356,193.3414477,216.3302005,47.91168792,0.505303269,50.48423639,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S52T12Wmarching_P__T_,52,F,marching,P,T,293.8423928,109.9986415,150.2628186,183.8437512,0.813303673,49.44843519,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S53T12Wmarching_P__S_,53,F,marching,P,S,273.9422897,150.7676285,198.1591311,123.1746612,0.664158695,48.03127905,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S54T12Wmarching_P__M_,54,F,marching,P,M,274.1458837,208.9969793,234.3354556,65.14890439,0.632606114,56.99370181,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S55T12Wmarching_P__T_,55,F,marching,P,T,234.0281672,100.6612368,196.9758416,133.3669303,0.710966578,57.70231258,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S62T12Wmarching_P__S_,62,F,marching,P,S,241.879961,193.7085689,216.4066868,48.17139208,0.608555102,64.32504527,2,0.699,Foot,2.525,2.3784,2.84,6.55,C
S1T16Wmumbling_V__S_,1,F,mumbling,V,S,272.4182037,113.8542121,240.8049439,158.5639916,0.788847179,40.84421593,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S10T16Wmumbling_V__S_,10,M,mumbling,V,S,124.5069355,109.944142,116.0268951,14.56279356,0.565617604,45.61044388,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S11T16Wmumbling_V__M_,11,M,mumbling,V,M,130.1741259,102.0992947,110.1974285,28.07483117,0.581997849,44.5235299,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S12T16Wmumbling_V__T_,12,F,mumbling,V,T,291.5354488,239.7310081,275.7202854,51.80444075,0.641751262,47.07578114,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S13T16Wmumbling_V__S_,13,F,mumbling,V,S,248.3942716,202.6464848,218.102099,45.74778687,0.601112613,48.70818585,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S14T16Wmumbling_V__M_,14,F,mumbling,V,M,245.1014101,192.4023364,214.0163929,52.69907377,0.655601528,48.21154028,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S15T16Wmumbling_V__T_,15,F,mumbling,V,T,234.1495629,177.7609838,198.1053607,56.38857911,0.745242023,55.28902712,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S16T16Wmumbling_V__S_,16,F,mumbling,V,S,188.9106335,161.7398118,174.5928769,27.17082162,0.567335606,61.1951499,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S17T16Wmumbling_V__M_,17,M,mumbling,V,M,141.1053342,63.80489233,115.0285932,77.30044186,0.842750897,61.67057257,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S18T16Wmumbling_V__T_,18,F,mumbling,V,T,230.0069523,173.1053323,201.6699921,56.90162001,0.622980796,65.92798312,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S19T16Wmumbling_V__S_,19,F,mumbling,V,S,287.7601545,183.9549812,238.361351,103.8051733,0.863601961,64.03990008,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S2T16Wmumbling_V__M_,2,F,mumbling,V,M,240.0177104,99.73385394,183.8415402,140.2838565,0.51076219,47.09718481,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S20T16Wmumbling_V__M_,20,M,mumbling,V,M,113.0920345,89.94958565,101.3133545,23.14244881,0.671474099,62.77894334,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S21T16Wmumbling_V__T_,21,F,mumbling,V,T,270.5218607,220.5606836,240.0599653,49.96117705,0.593996665,64.91578347,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S22T16Wmumbling_V__S_,22,F,mumbling,V,S,222.3031775,177.355309,198.6888504,44.9478685,0.532352481,63.72362568,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S23T16Wmumbling_V__M_,23,F,mumbling,V,M,265.3683853,224.9754141,240.8188576,40.39297127,0.54769122,67.23784633,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S24T16Wmumbling_V__T_,24,F,mumbling,V,T,222.612579,153.7941578,177.2395983,68.81842117,0.86940643,57.05627871,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S25T16Wmumbling_V__S_,25,F,mumbling,V,S,261.8961925,218.4964081,237.2117835,43.39978439,0.614242426,57.99534665,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S26T16Wmumbling_V__M_,26,F,mumbling,V,M,265.5683593,202.2328,231.0873836,63.33555929,0.716648856,52.81405352,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S27T16Wmumbling_V__T_,27,M,mumbling,V,T,137.1996957,110.8066219,120.0313209,26.39307381,0.674665114,62.24748738,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S28T16Wmumbling_V__S_,28,F,mumbling,V,S,286.8374275,124.9327959,177.9399985,161.9046316,0.569610365,56.91661515,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S29T16Wmumbling_V__M_,29,F,mumbling,V,M,258.1284302,168.9094462,197.2192777,89.21898398,0.665173701,63.53383082,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S3T16Wmumbling_V__T_,3,F,mumbling,V,T,263.0945646,203.369772,221.5668117,59.72479267,0.666558427,42.56098593,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S30T16Wmumbling_V__T_,30,F,mumbling,V,T,349.8175928,196.8225767,242.9704678,152.9950161,0.657872024,56.2271986,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S31T16Wmumbling_V__S_,31,M,mumbling,V,S,214.9115936,155.4643956,168.7793368,59.44719797,0.684565491,62.09971945,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S32T16Wmumbling_V__M_,32,F,mumbling,V,M,247.9810918,206.2791935,220.031374,41.70189828,0.619299781,58.23268226,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S33T16Wmumbling_V__T_,33,F,mumbling,V,T,228.0706603,158.2668523,182.9407717,69.80380805,0.607936103,56.80021498,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S34T16Wmumbling_V__S_,34,F,mumbling,V,S,310.4006895,237.0325718,247.5506568,73.36811776,0.729595577,55.24915146,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S35T16Wmumbling_V__M_,35,F,mumbling,V,M,287.6942447,185.3106439,216.1322449,102.3836008,0.711493793,56.62558922,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S36T16Wmumbling_V__T_,36,F,mumbling,V,T,232.7571664,141.7358175,207.8418676,91.02134897,0.784132841,54.71202569,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S37T16Wmumbling_V__S_,37,M,mumbling,V,S,116.536995,97.51602666,104.4375969,19.02096836,0.651077204,48.79487797,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S38T16Wmumbling_V__M_,38,M,mumbling,V,M,106.7758015,81.5006654,94.63774859,25.2751361,0.727650272,48.45407701,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S39T16Wmumbling_V__T_,39,M,mumbling,V,T,131.1058927,85.45660117,91.82002607,45.64929154,0.499475855,53.40788021,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S4T16Wmumbling_V__S_,4,M,mumbling,V,S,233.0111778,122.7791514,141.6728397,110.2320264,0.58914664,58.40289539,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S40T16Wmumbling_V__S_,40,M,mumbling,V,S,118.3503429,92.94249336,101.0509418,25.40784953,0.556065806,47.19167876,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S41T16Wmumbling_V__M_,41,M,mumbling,V,M,113.2835814,105.6357414,108.6405214,7.647840055,0.514192698,55.94230424,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S42T16Wmumbling_V__T_,42,M,mumbling,V,T,132.6162358,106.7041382,113.7620003,25.91209762,0.852630653,54.95688883,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S43T16Wmumbling_V__S_,43,F,mumbling,V,S,300.8424304,223.5881331,249.491087,77.25429734,0.859131665,54.47662194,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S44T16Wmumbling_V__M_,44,F,mumbling,V,M,266.6748871,109.3780203,186.882538,157.2968668,0.777721074,52.73974578,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S45T16Wmumbling_V__T_,45,M,mumbling,V,T,127.3584346,92.40456977,109.0480361,34.95386479,0.560530943,50.7874792,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S5T16Wmumbling_V__M_,5,F,mumbling,V,M,197.3886505,149.8232108,183.3309043,47.56543968,0.621164605,52.12016413,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S6T16Wmumbling_V__T_,6,F,mumbling,V,T,231.6002987,171.5514295,186.1103532,60.04886926,0.723287479,49.01526103,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S7T16Wmumbling_V__S_,7,M,mumbling,V,S,151.384425,124.0119382,138.0643545,27.37248675,0.472816879,47.9622091,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S8T16Wmumbling_V__M_,8,F,mumbling,V,M,252.7817007,197.1476906,221.6149367,55.63401017,0.669670102,60.75644419,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S9T16Wmumbling_V__T_,9,F,mumbling,V,T,257.4830089,204.5247533,222.642673,52.95825553,0.567340246,50.33456298,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S46T16Wmumbling_V__S_,46,M,mumbling,V,S,125.7965621,103.304512,108.0959141,22.49205008,0.560056051,59.80902899,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S47T16Wmumbling_V__M_,47,M,mumbling,V,M,129.1593773,109.412949,117.6299146,19.74642834,0.690854306,60.79835369,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S48T16Wmumbling_V__T_,48,M,mumbling,V,T,135.2316104,114.6653773,125.2749963,20.56623314,0.465859032,56.91178788,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S49T16Wmumbling_V__S_,49,M,mumbling,V,S,109.7698273,91.39196257,99.03951159,18.37786472,0.742440039,50.33406058,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S56T16Wmumbling_V__M_,56,M,mumbling,V,M,109.1605753,76.75757567,93.37009231,32.40299961,0.545974835,62.22532123,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S57T16Wmumbling_V__T_,57,M,mumbling,V,T,135.5095224,96.10535919,114.6405588,39.40416324,0.735917725,59.92504306,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S58T16Wmumbling_V__S_,58,M,mumbling,V,S,146.3866883,102.4323186,120.0075386,43.95436974,0.450808544,57.9145116,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S59T16Wmumbling_V__M_,59,M,mumbling,V,M,105.5066895,85.30597832,98.11586884,20.20071123,0.664759582,58.58675064,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S60T16Wmumbling_V__T_,60,M,mumbling,V,T,125.038729,102.8745614,108.5217044,22.16416758,0.533296826,63.54945162,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S61T16Wmumbling_V__S_,61,M,mumbling,V,S,123.7897917,82.38893871,109.3866383,41.400853,0.640252929,60.19563404,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S63T16Wmumbling_V__T_,63,M,mumbling,V,T,117.5086991,101.74978,109.1283275,15.75891903,0.668236406,65.42179872,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S50T16Wmumbling_V__M_,50,F,mumbling,V,M,245.0112375,199.9503893,222.2400654,45.06084821,0.869404173,48.5699447,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S51T16Wmumbling_V__T_,51,F,mumbling,V,T,246.7803651,214.2004665,228.4053243,32.57989859,0.599990665,53.91557639,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S52T16Wmumbling_V__S_,52,F,mumbling,V,S,341.6557751,219.2288047,233.4327812,122.4269704,0.836643603,53.28196211,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S53T16Wmumbling_V__M_,53,F,mumbling,V,M,229.2535033,159.176444,179.2318949,70.0770593,0.625516161,51.39975108,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
S55T16Wmumbling_V__S_,55,F,mumbling,V,S,253.5444832,91.07967757,199.7858867,162.4648056,0.645600469,60.18400766,2,0.301,LowVocal,2.0792,2.017,1.23,2.33,C
