Filename,Segmentlabel,TargetMax,TargetMin,TargetPitch,TargetDifference,Duration,TargetIntensity,Gender,Condition
S519T8Wviewing_F_,viewing,280.8088773,121.8200841,203.4693485,158.9887931,0.750959005,72.8960081,f,F
S519T9Wwatching_F_,watching,304.4638989,98.87288773,175.4582078,205.5910112,0.643462776,71.78919795,f,F
S51T100Wwhispering_V_,whispering,415.8751833,177.1692978,214.2140007,238.7058855,0.79323316,70.54996835,f,V
S51T101Wyelling_V_,yelling,217.7533956,90.74859734,189.8251696,127.0047983,0.652179124,71.43752539,f,V
S51T10Wdancing_P_,dancing,210.6645463,100.3120748,186.5161632,110.3524714,0.740900915,70.8523141,f,P
S51T11Wgalloping_P_,galloping,257.4143049,187.599871,216.0216967,69.81443388,0.78422742,67.30127705,f,P
S51T12Whiking_P_,hiking,224.7936871,168.3925394,195.9800311,56.40114768,0.772278728,71.39428924,f,P
S51T13Whopping_P_,hopping,226.4305645,177.9088785,197.8898571,48.52168596,0.74620233,71.79169918,f,P
S51T14Wjogging_P_,jogging,229.2451862,165.1541667,197.8423256,64.0910195,0.816511874,70.54922512,f,P
S51T15Wkicking_P_,kicking,239.73879,101.7422416,200.1162668,137.9965483,0.625441331,67.70291035,f,P
S51T16Wmarching_P_,marching,220.2188508,87.41886577,175.8914997,132.7999851,0.832858757,67.3964001,f,P
S51T17Wpacing_P_,pacing,250.3508013,176.748218,204.5814629,73.6025833,0.734750967,72.18019679,f,P
S51T18Wparading_P_,parading,237.6569549,91.70048159,183.7259504,145.9564733,0.826487489,71.2565523,f,P
S51T19Wpunting_P_,punting,232.3577594,180.4021065,198.8905477,51.95565291,0.832604112,66.85064568,f,P
S51T1Wgazing_F_,gazing,214.8378167,95.6860955,169.0588322,119.1517212,0.668923357,71.74103825,f,F
S51T20Wrunning_P_,running,231.4657586,176.568037,193.9527647,54.89772165,0.747889144,69.16239211,f,P
S51T21Wskipping_P_,skipping,237.9903885,185.5059533,212.0869567,52.48443528,0.856829629,66.70043632,f,P
S51T22Wsprinting_P_,sprinting,220.5336145,170.9554613,195.4259703,49.57815322,0.895098255,68.29483953,f,P
S51T23Wstepping_P_,stepping,235.7162947,102.1806481,198.7226164,133.5356465,0.858222489,67.28794383,f,P
S51T24Wstomping_P_,stomping,217.5312345,100.0161064,181.6162804,117.5151281,0.870672782,67.81293815,f,P
S51T25Wstriding_P_,striding,221.0769426,174.8503812,191.9125378,46.22656132,0.888217696,69.19865498,f,P
S51T26Wstrolling_P_,strolling,249.5314989,169.4650839,196.4091309,80.06641502,0.82133476,70.65384412,f,P
S51T27Wstrutting_P_,strutting,231.3307714,100.3382232,187.9317298,130.9925482,0.826487489,68.56937605,f,P
S51T28Wtrotting_P_,trotting,223.2439275,176.8630141,195.1148734,46.38091341,0.682082898,72.89663513,f,P
S51T29Wwalking_P_,walking,229.0267313,182.0232691,206.628177,47.00346215,0.742193797,69.71090411,f,P
S51T2Winspecting_F_,inspecting,225.6276614,100.638642,181.9637977,124.9890194,0.93610475,72.45477946,f,F
S51T30Wclapping_F_,clapping,213.9027674,104.5350244,182.8777883,109.3677429,0.92690589,67.87301681,f,F
S51T31Wgrasping_F_,grasping,228.8448453,96.44695804,174.6573332,132.3978873,0.952169643,68.29538682,f,F
S51T32Wpointing_F_,pointing,229.7379565,100.1967422,175.1738752,129.5412143,0.697494941,70.15319328,f,F
S51T33Wpunching_F_,punching,252.3150251,186.2531339,219.786401,66.06189122,0.745130768,66.82583586,f,F
S51T34Wscratching_F_,scratching,231.6424183,94.85699537,183.7189777,136.785423,0.900420179,69.26706422,f,F
S51T35Wsnapping_F_,snapping,259.8713354,88.88659472,219.6167914,170.9847407,0.895381955,68.40752274,f,F
S51T36Wtyping_F_,typing,212.4143059,169.4633864,191.3440957,42.9509195,0.732147258,68.54480882,f,F
S51T37Wwaving_F_,waving,206.2126447,171.8804096,186.6818493,34.33223516,0.779335318,71.81907582,f,F
S51T38Wtasting_F_,tasting,251.8270255,91.30495055,190.05498,160.522075,0.769764743,70.96468462,f,F
S51T39Wbiting_F_,biting,201.2962117,167.019993,183.2799937,34.27621863,0.655034915,72.5580258,f,F
S51T3Wlooking_F_,looking,245.1005154,189.7164956,213.1984817,55.38401977,0.547614614,70.1938488,f,F
S51T40Wchewing_F_,chewing,234.1306728,190.1236936,207.7111143,44.00697919,0.64489267,71.6098255,f,F
S51T41Wcoughing_F_,coughing,223.4536046,171.5105969,201.0825018,51.94300778,0.765878406,70.05079367,f,F
S51T42Weating_F_,eating,268.3495702,179.6791526,208.9148466,88.67041767,0.51048762,74.94643814,f,F
S51T43Wfrowning_F_,frowning,225.5046578,182.0047428,198.0543358,43.49991498,0.773772421,69.25425732,f,F
S51T44Wgrinning_F_,grinning,220.937412,101.0762446,182.4748008,119.8611674,0.702832245,72.34812656,f,F
S51T45Wlicking_F_,licking,219.6858806,172.8866514,196.1219466,46.79922922,0.59597336,74.38224932,f,F
S51T46Wpuckering_F_,puckering,235.6118788,186.3541434,204.8930691,49.25773532,0.600151942,70.74498397,f,F
S51T47Wsmiling_F_,smiling,236.6454587,95.33538307,198.7893421,141.3100756,0.882708634,68.14353174,f,F
S51T48Wsmirking_F_,smirking,240.0237732,89.82186233,180.0582579,150.2019108,0.880675741,69.54235558,f,F
S51T49Wwhistling_F_,whistling,243.069222,93.2637023,208.7857682,149.8055197,0.640630346,69.89505947,f,F
S51T4Wpeering_F_,peering,240.2882384,188.7318193,202.8163823,51.55641906,0.636708119,70.27994974,f,F
S51T50Wbowling_F_,bowling,234.9439913,180.6642432,197.2826862,54.27974813,0.598042143,70.07639463,f,F
S51T51Wcamping_F_,camping,217.3037325,102.5368707,190.5877182,114.7668619,0.681104477,69.81594566,f,F
S51T52Wcanoeing_F_,canoeing,243.2135676,180.2774934,197.1773265,62.93607417,0.796452975,70.53669203,f,F
S51T53Wdreaming_F_,dreaming,235.8120366,173.2765583,197.2051884,62.53547835,0.710854438,71.96288856,f,F
S51T54Wemailing_F_,emailing,227.3186869,182.2436443,199.2282437,45.07504267,0.715450023,71.42673373,f,F
S51T55Wfilming_F_,filming,231.1310132,185.462731,203.0779372,45.66828219,0.618462502,70.02145508,f,F
S51T56Wgambling_F_,gambling,207.0044624,89.40648696,125.0300477,117.5979754,0.879968202,72.72015391,f,F
S51T57Winterviewing_F_,interviewing,226.5747272,180.2172043,201.9127049,46.35752289,0.931962058,73.27053439,f,F
S51T58Wjoking_F_,joking,218.6859803,170.9961336,194.6155008,47.68984671,0.73182596,71.32471088,f,F
S51T59Wjournaling_F_,journaling,225.3686304,89.4699625,191.6123344,135.8986679,0.851589739,68.76942668,f,F
S51T5Wreading_F_,reading,243.626514,179.0235439,194.4089579,64.60297009,0.666006041,74.13988706,f,F
S51T60Wjuggling_F_,juggling,229.9732792,92.01590459,183.8159012,137.9573746,0.75952081,66.83608169,f,F
S51T61Wlaughing_F_,laughing,264.3762757,103.8821196,206.7177178,160.494156,0.804911824,71.09077809,f,F
S51T62Wnapping_F_,napping,219.8090458,92.76310492,183.7719143,127.0459409,0.817551819,71.40850328,f,F
S51T63Wpainting_F_,painting,225.5540505,94.3443096,164.267245,131.2097409,0.748391599,69.51989885,f,F
S51T64Wphotographing_F_,photographing,262.0326997,185.7333906,206.9105035,76.29930907,0.995049236,71.11666214,f,F
S51T65Wplaying_F_,playing,241.2601472,177.4627286,200.8873232,63.79741851,0.629965137,71.31763743,f,F
S51T66Wrelaxing_F_,relaxing,207.6572692,102.4459773,179.0738034,105.2112918,0.977993105,73.74987803,f,F
S51T67Wskiing_F_,skiing,230.2242036,190.1080277,206.8161999,40.11617584,0.785991995,64.52548701,f,F
S51T68Wsneezing_F_,sneezing,231.5661928,183.0283888,204.9181773,48.53780408,0.98013623,68.27314522,f,F
S51T69Wstudying_F_,studying,226.5482933,89.68496091,173.0211764,136.8633324,0.839956364,67.02961083,f,F
S51T6Wseeing_F_,seeing,228.0554889,166.7497349,196.8792965,61.30575404,0.745141022,69.23111354,f,F
S51T70Wtraveling_F_,traveling,225.7364678,181.9601982,200.5865523,43.77626961,0.725059905,72.5701072,f,F
S51T71Wvoting_F_,voting,222.2996533,170.5276054,192.6853192,51.77204788,0.570406254,70.28715355,f,F
S51T72Warguing_V_,arguing,231.4463155,100.3296823,184.3812428,131.1166332,0.734502303,72.66085999,f,V
S51T73Warticulating_V_,articulating,241.478849,100.2873799,197.2050208,141.1914691,1.012431793,71.04896727,f,V
S51T74Wbabbling_V_,babbling,235.3964788,94.92710966,185.6481169,140.4693691,0.739473874,71.87226584,f,V
S51T75Wbantering_V_,bantering,228.9439085,172.8326854,201.3300149,56.11122307,0.719244072,71.00928159,f,V
S51T76Wchatting_V_,chatting,222.7478257,100.1326944,195.9189364,122.6151313,0.678786176,69.40587482,f,V
S51T77Wcheering_V_,cheering,248.1858497,91.99792704,183.1128041,156.1879227,0.64049875,71.24760763,f,V
S51T78Wcommenting_V_,commenting,228.4667113,102.2997142,191.8039878,126.1669971,0.741446096,71.54037232,f,V
S51T79Wconversing_V_,conversing,209.357576,161.6935606,185.4945141,47.66401541,0.972900192,68.62974351,f,V
S51T7Wstaring_F_,staring,227.3666693,93.50491539,161.6133779,133.8617539,0.822880579,70.82934754,f,F
S51T80Wdebating_V_,debating,232.167026,171.7498414,193.5104952,60.41718461,0.720269491,68.69261162,f,V
S51T81Wdiscussing_V_,discussing,225.6132408,90.4961206,192.8597511,135.1171202,0.897815615,67.89747941,f,V
S51T82Wgossiping_V_,gossiping,224.8426664,98.8592874,179.0600746,125.983379,0.810208967,66.85299846,f,V
S51T83Whollering_V_,hollering,389.1054082,100.282415,200.8039662,288.8229932,0.854090052,71.66924252,f,V
S51T84Whumming_V_,humming,235.6525015,184.4064293,201.8787639,51.24607217,0.722313492,68.26727367,f,V
S51T85Wlecturing_V_,lecturing,268.7369875,105.6518463,202.0403748,163.0851413,0.883387974,74.90429567,f,V
S51T86Wmentioning_V_,mentioning,226.185201,94.02747899,192.1587004,132.157722,0.798565337,70.82601497,f,V
S51T87Wmumbling_V_,mumbling,241.894396,90.75972578,193.6155028,151.1346703,0.824990378,68.07142288,f,V
S51T88Wmurmuring_V_,murmuring,242.841741,179.2141335,202.9610535,63.62760744,0.822001282,71.64298673,f,V
S51T89Wmuttering_V_,muttering,235.3418435,181.1779464,203.6158708,54.16389709,0.785573282,69.81535629,f,V
S51T8Wviewing_F_,viewing,230.9198646,187.9145198,204.8965232,43.0053448,0.583278677,73.77023725,f,F
S51T90Wreciting_V_,reciting,237.5440054,90.79206521,191.3505161,146.7519402,0.885928449,71.15115268,f,V
S51T91Wremarking_V_,remarking,228.3002964,100.1457431,189.0737928,128.1545533,0.847282981,71.0281877,f,V
S51T92Wsaying_V_,saying,213.6292589,91.31932986,185.5253682,122.309929,0.846447264,67.3095506,f,V
S51T93Wscreaming_V_,screaming,233.6841322,180.233861,194.4903486,53.45027122,0.93720793,69.37184976,f,V
S51T94Wshouting_V_,shouting,214.5980813,103.2197525,186.8497595,111.3783288,0.758456084,72.85313737,f,V
S51T95Wsinging_V_,singing,227.6212344,177.1005151,193.4867047,50.52071936,0.699971327,70.46041403,f,V
S51T96Wspeaking_V_,speaking,233.3734196,99.68019231,188.234694,133.6932273,0.870342084,64.49627285,f,V
S51T97Wtalking_V_,talking,238.7942623,175.6818393,206.5994994,63.11242305,0.691710725,71.61056149,f,V
S51T98Wtelling_V_,telling,217.0471383,168.4901715,187.6579913,48.55696679,0.56957481,74.59353818,f,V
S51T99Wuttering_V_,uttering,229.0558975,178.279172,194.8152411,50.7767255,0.649174647,75.41242083,f,V
S51T9Wwatching_F_,watching,442.4417264,94.16789289,214.0255328,348.2738336,0.673344621,74.38305375,f,F
S520T100Wwhispering_V_,whispering,248.2326651,97.79833001,217.481369,150.4343351,0.694165157,61.16628177,f,V
S520T101Wyelling_V_,yelling,284.5909922,228.2889705,236.8799003,56.30202161,0.457723045,64.52809931,f,V
S520T10Wdancing_P_,dancing,281.5896577,226.1174761,239.1573535,55.47218157,0.5536705,59.19646787,f,P
S520T11Wgalloping_P_,galloping,270.6521118,220.1199709,232.157658,50.53214099,0.654364032,65.2948949,f,P
S520T12Whiking_P_,hiking,274.9312858,234.7128005,246.3949584,40.21848527,0.565785938,59.28934848,f,P
S520T13Whopping_P_,hopping,355.2368667,229.8676109,261.4677924,125.3692559,0.548412696,59.18729048,f,P
S520T14Wjogging_P_,jogging,255.7852675,203.9502758,215.7794326,51.83499166,0.680705453,63.09119668,f,P
S520T15Wkicking_P_,kicking,292.0466113,248.0911236,262.9195451,43.9554877,0.557409705,57.44142961,f,P
S520T16Wmarching_P_,marching,298.0947694,106.49238,231.9181387,191.6023893,0.747290367,60.20351134,f,P
S520T17Wpacing_P_,pacing,258.0467991,209.7071389,237.025659,48.33966017,0.547916802,60.14473336,f,P
S520T18Wparading_P_,parading,256.5072783,185.9799686,206.5530339,70.52730969,0.623354592,61.93452671,f,P
S520T19Wpunting_P_,punting,251.8933725,221.2777273,230.9160559,30.61564513,0.677960635,57.96334806,f,P
S520T1Wgazing_F_,gazing,263.0162995,216.7283663,228.3569943,46.28793319,0.697830649,61.38048115,f,F
S520T20Wrunning_P_,running,260.3902017,219.5589794,234.060965,40.83122231,0.649465664,60.11105264,f,P
S520T21Wskipping_P_,skipping,260.1679015,216.2927541,248.4830575,43.87514743,0.808089961,56.57733843,f,P
S520T22Wsprinting_P_,sprinting,248.6064893,218.3789447,231.4954684,30.22754462,0.863053618,59.15495836,f,P
S520T23Wstepping_P_,stepping,257.5172159,224.9744135,237.6855549,32.54280242,0.710474363,59.19607052,f,P
S520T24Wstomping_P_,stomping,268.4001603,224.2197928,239.7501789,44.18036747,0.744902196,60.1776643,f,P
S520T25Wstriding_P_,striding,409.5594623,217.1964917,256.7850036,192.3629706,0.787343063,61.26916833,f,P
S520T26Wstrolling_P_,strolling,274.6910324,236.2741403,240.9745247,38.41689213,0.837424147,64.58739794,f,P
S520T27Wstrutting_P_,strutting,252.4699117,219.6808325,230.4771355,32.78907925,0.634627467,64.62328923,f,P
S520T28Wtrotting_P_,trotting,251.5149964,227.0404298,238.0627581,24.47456667,0.696808248,60.48573323,f,P
S520T29Wwalking_P_,walking,259.1153891,214.8339356,230.871213,44.28145353,0.785005411,58.35042379,f,P
S520T2Winspecting_F_,inspecting,374.9218075,208.574647,231.7731183,166.3471604,0.841553976,57.65027036,f,F
S520T31Wgrasping_F_,grasping,270.94121,99.96312035,230.4726168,170.9780896,0.621119604,62.44958229,f,F
S520T32Wpointing_F_,pointing,283.615824,227.3777142,240.9319315,56.23810976,0.757304766,56.47426668,f,F
S520T33Wpunching_F_,punching,256.767025,229.1150624,239.0076167,27.65196259,0.615470725,60.30315775,f,F
S520T34Wscratching_F_,scratching,282.0389869,206.6305076,230.4298777,75.40847927,0.809831072,59.17055952,f,F
S520T35Wsnapping_F_,snapping,261.6456878,113.7258018,216.3129648,147.919886,0.752591207,59.68481411,f,F
S520T36Wtyping_F_,typing,269.6349357,206.3011672,238.5732508,63.33376852,0.515768832,60.65339519,f,F
S520T37Wwaving_F_,waving,245.0562739,216.2103645,228.983232,28.84590939,0.703321359,61.64384175,f,F
S520T38Wtasting_F_,tasting,279.8043624,223.1681848,247.2988122,56.6361776,0.766215661,58.7533697,f,F
S520T39Wbiting_F_,biting,357.4841046,215.2119889,243.1953602,142.2721157,0.553833851,60.04940354,f,F
S520T3Wlooking_F_,looking,270.4913798,229.1535199,244.0905567,41.33785993,0.716779051,59.84159528,f,F
S520T40Wchewing_F_,chewing,263.0273097,209.4794583,228.9385216,53.54785139,0.588889009,64.29687271,f,F
S520T41Wcoughing_F_,coughing,294.7654227,223.3463597,244.5356196,71.41906298,0.545358867,59.390182,f,F
S520T42Weating_F_,eating,404.6645006,216.2421135,230.5507107,188.4223871,0.527552454,56.63848053,f,F
S520T43Wfrowning_F_,frowning,232.8238811,201.9305715,217.4783197,30.8933096,0.714101826,63.19768442,f,F
S520T44Wgrinning_F_,grinning,372.715216,204.1341171,225.6581943,168.581099,0.573142312,58.15374309,f,F
S520T45Wlicking_F_,licking,276.2632754,231.0232569,241.0757654,45.24001852,0.47597201,58.89563441,f,F
S520T46Wpuckering_F_,puckering,254.1723843,218.361904,227.9152911,35.81048027,0.533431625,61.7467326,f,F
S520T47Wsmiling_F_,smiling,245.0799263,210.285349,221.644416,34.7945773,0.750307216,59.1350469,f,F
S520T48Wsmirking_F_,mirking,293.5802662,209.3798326,222.8684955,84.2004336,0.528961983,59.73019025,f,F
S520T49Wwhistling_F_,whistling,235.8580815,199.0688945,210.6448235,36.78918697,0.6388094,60.40407887,f,F
S520T4Wpeering_F_,peering,439.9543043,206.805431,230.0338655,233.1488733,0.671425158,60.44818555,f,F
S520T50Wbowling_F_,bowling,270.7644892,225.9666451,233.7588453,44.79784412,0.552086414,62.21585577,f,F
S520T51Wcamping_F_,camping,261.4410355,226.4449111,241.9930332,34.99612436,0.628028145,59.49193361,f,F
S520T52Wcanoeing_F_,canoeing,261.9886376,221.7464031,232.8128118,40.24223449,0.635372605,61.38144353,f,F
S520T53Wdreaming_F_,dreaming,245.7887743,216.1206009,223.955586,29.66817341,0.698733642,59.57797483,f,F
S520T54Wemailing_F_,emailing,262.2929135,230.1846548,240.951763,32.10825871,0.777589289,59.31785998,f,F
S520T55Wfilming_F_,filming,252.9820862,226.5435719,237.0313307,26.43851432,0.700717485,59.23762816,f,F
S520T56Wgambling_F_,gambling,254.7289432,215.7187994,229.5846187,39.01014383,0.619485264,62.35512659,f,F
S520T57Winterviewing_F_,interviewing,251.7714884,212.4674699,225.7433138,39.30401846,0.79091587,62.70297703,f,F
S520T58Wjoking_F_,joking,255.074783,224.5386749,236.0458397,30.5361081,0.496800471,61.8568863,f,F
S520T59Wjournaling_F_,journaling,255.9516495,200.2956915,221.2194291,55.655958,0.761157569,61.95915874,f,F
S520T5Wreading_F_,reading,271.6235051,226.7099109,237.8999706,44.91359414,0.504790429,61.43567557,f,F
S520T60Wjuggling_F_,juggling,251.961426,223.406433,235.5538747,28.554993,0.486376985,64.05150459,f,F
S520T61Wlaughing_F_,laughing,450.8716504,100.6884594,248.0849737,350.1831909,0.73226242,59.39460749,f,F
S520T62Wnapping_F_,napping,235.5230293,204.42611,214.5807785,31.09691925,0.615725902,60.42995477,f,F
S520T63Wpainting_F_,painting,371.4123062,218.331274,249.7078458,153.0810322,0.529835168,60.57476002,f,F
S520T64Wphotographing_F_,photographing,264.3238152,209.2995835,228.7474788,55.02423171,0.999532068,59.91468155,f,F
S520T65Wplaying_F_,playing,268.291727,203.2067621,218.9733368,65.08496492,0.608918529,63.15826963,f,F
S520T66Wrelaxing_F_,relaxing,293.1164723,207.5584359,228.4356553,85.55803632,0.840595095,58.43190547,f,F
S520T67Wskiing_F_,skiing,265.5044582,227.3634721,238.902377,38.14098605,0.854927203,58.54975034,f,F
S520T68Wsneezing_F_,sneezing,256.3532944,218.7814768,232.4603865,37.57181758,0.888527248,60.98054265,f,F
S520T69Wstudying_F_,studying,253.7775601,228.3259826,239.4853943,25.45157747,0.635465154,61.56568229,f,F
S520T6Wseeing_F_,seeing,240.9456661,226.1543545,233.4688937,14.79131166,0.706324372,60.98133728,f,F
S520T70Wtraveling_F_,traveling,249.8578267,224.741538,233.49146,25.11628877,0.684868034,64.05931668,f,F
S520T71Wvoting_F_,voting,408.5495097,203.0933316,231.9899224,205.4561781,0.721208264,59.71234947,f,F
S520T72Warguing_V_,arguing,251.7543959,213.2609841,225.343272,38.49341178,0.759617116,61.76327419,f,V
S520T73Warticulating_V_,articulating,429.8149989,218.3424765,240.9911934,211.4725224,1.213784239,57.71347427,f,V
S520T74Wbabbling_V_,babbling,233.3134425,200.0438834,213.2224067,33.26955915,0.625193678,60.66476383,f,V
S520T75Wbantering_V_,bantering,244.8457694,200.5290781,218.5614739,44.31669128,0.780674948,64.29402532,f,V
S520T76Wchatting_V_,chatting,390.1890903,223.9569132,240.3945869,166.2321771,0.636753335,58.68898888,f,V
S520T77Wcheering_V_,cheering,254.5193375,206.3309393,219.1677824,48.18839824,0.588324007,59.59330938,f,V
S520T78Wcommenting_V_,commenting,235.4693035,203.1725215,213.6835582,32.29678198,0.636400701,63.35411385,f,V
S520T79Wconversing_V_,conversing,270.4501643,210.0171972,231.8343381,60.43296718,0.979500968,60.91094801,f,V
S520T7Wstaring_F_,staring,443.6017616,216.4597212,234.0055258,227.1420405,0.906693871,61.01468877,f,F
S520T80Wdebating_V_,debating,253.4890961,206.1820172,221.0161121,47.30707899,0.785226501,59.74001777,f,V
S520T81Wdiscussing_V_,discussing,251.8362761,108.7432944,203.4880061,143.0929817,0.68041894,66.04214767,f,V
S520T82Wgossiping_V_,gossiping,246.889868,104.0353247,212.5862661,142.8545433,0.670542764,58.93698475,f,V
S520T83Whollering_V_,hollering,245.6505499,204.1754313,227.7264625,41.4751186,0.698013236,59.82466493,f,V
S520T84Whumming_V_,humming,260.7703637,223.4322529,234.4984428,37.33811076,0.58451646,60.21067683,f,V
S520T85Wlecturing_V_,lecturing,260.0552847,227.8918318,232.3288724,32.16345296,0.595554545,64.23789524,f,V
S520T86Wmentioning_V_,mentioning,277.5712039,225.311451,238.5777839,52.25975288,0.728791718,61.80784903,f,V
S520T87Wmumbling_V_,mumbling,264.4265702,214.2826582,224.0572766,50.14391199,0.735682531,59.39270413,f,V
S520T88Wmurmuring_V_,murmuring,247.2322643,210.9505246,224.7504874,36.28173968,0.546167076,64.925839,f,V
S520T89Wmuttering_V_,muttering,256.3546531,215.8524123,232.2696707,40.50224083,0.640583608,63.85145875,f,V
S520T8Wviewing_F_,viewing,265.3563668,208.6003705,230.5673864,56.75599626,0.725480854,59.38011267,f,F
S520T90Wreciting_V_,reciting,351.1874165,211.7774969,229.2495129,139.4099195,0.768865444,58.83924729,f,V
S520T91Wremarking_V_,remarking,259.0065117,119.8764478,227.5492381,139.1300639,0.700592669,60.94144841,f,V
S520T92Wsaying_V_,saying,244.3035534,218.6789265,227.3507411,25.62462695,0.72533169,62.44522405,f,V
S520T93Wscreaming_V_,screaming,263.3517423,230.3447047,239.8556039,33.00703754,0.77335201,56.5254553,f,V
S520T94Wshouting_V_,shouting,281.1650613,223.1707343,237.3115525,57.99432695,0.667768912,59.87878628,f,V
S520T95Wsinging_V_,singing,253.8917276,105.5002466,200.0572949,148.3914811,0.76269862,58.36601414,f,V
S520T96Wspeaking_V_,speaking,257.0265242,240.8413261,246.2967299,16.18519812,0.71246928,55.65317707,f,V
S520T97Wtalking_V_,talking,250.8535382,208.1575897,226.5784134,42.69594852,0.536311483,59.72368413,f,V
S520T98Wtelling_V_,telling,242.0331873,93.82017182,224.0599985,148.2130154,0.564616851,65.12256755,f,V
S520T99Wuttering_V_,uttering,262.9855193,205.0839562,231.133945,57.90156316,0.586339632,61.56547205,f,V
S520T9Wwatching_F_,watching,277.0671497,217.7024326,235.0986857,59.36471714,0.705985308,62.29265873,f,F
S521T100Wwhispering_V_,whispering,118.0806996,95.03299758,102.7592242,23.04770204,0.66534755,75.05998156,m,V
S521T101Wyelling_V_,yelling,102.5832213,85.21382076,95.09733052,17.36940058,0.573710965,75.29888361,m,V
S521T10Wdancing_P_,dancing,107.3828338,87.44290462,96.98950415,19.93992913,0.60307143,75.5237001,m,P
S521T11Wgalloping_P_,galloping,115.5950174,90.79042022,104.1856685,24.80459714,0.612810736,80.60623878,m,P
S521T12Whiking_P_,hiking,131.1658234,94.33472306,112.1200872,36.83110038,0.565642696,76.11705884,m,P
S521T13Whopping_P_,hopping,129.7495601,94.81942529,105.0571293,34.93013484,0.563389072,74.09987848,m,P
S521T14Wjogging_P_,jogging,115.9090212,90.5750107,104.1119867,25.33401048,0.608940646,78.24083511,m,P
S521T15Wkicking_P_,kicking,159.6839903,91.93643085,118.3737244,67.74755941,0.501320352,72.92190553,m,P
S521T16Wmarching_P_,marching,103.9192679,83.54889927,94.28035223,20.3703686,0.605456822,77.61185731,m,P
S521T17Wpacing_P_,pacing,121.3319575,86.15273677,105.001721,35.17922078,0.589183659,77.98066459,m,P
S521T18Wparading_P_,parading,108.9799378,85.16826103,94.7810375,23.8116768,0.744805386,74.22552644,m,P
S521T19Wpunting_P_,punting,111.4418862,83.38591022,99.10242068,28.05597596,0.549624258,74.63675042,m,P
S521T1Wgazing_F_,gazing,113.0716499,92.52575623,102.0679396,20.54589366,0.716666952,77.11136685,m,F
S521T20Wrunning_P_,running,106.6876627,92.10818891,99.67790867,14.57947381,0.475514334,78.12350601,m,P
S521T21Wskipping_P_,skipping,127.4497089,94.25331198,107.6841269,33.19639695,0.760143265,73.36851983,m,P
S521T22Wsprinting_P_,sprinting,118.8050526,94.85407678,105.6003072,23.95097584,0.867967306,71.951536,m,P
S521T23Wstepping_P_,stepping,118.0818954,86.55383098,102.4380529,31.52806441,0.761031415,74.75223924,m,P
S521T24Wstomping_P_,stomping,112.0506601,91.67276885,103.0188881,20.37789126,0.740080748,75.417034,m,P
S521T25Wstriding_P_,striding,104.0599816,88.41741268,97.27590837,15.64256896,0.688594434,77.37263855,m,P
S521T26Wstrolling_P_,strolling,116.8674311,85.34103577,104.5741878,31.52639532,0.727348686,74.97145267,m,P
S521T27Wstrutting_P_,strutting,122.1362193,88.68056178,102.9090319,33.45565753,0.604704009,76.82041095,m,P
S521T28Wtrotting_P_,trotting,99.52882522,84.29436354,91.95331612,15.23446168,0.576104585,77.58511463,m,P
S521T29Wwalking_P_,walking,104.5374254,85.43144725,94.95021609,19.10597813,0.614591754,73.73999157,m,P
S521T2Winspecting_F_,inspecting,115.7442501,88.59085241,101.8529928,27.15339769,0.775726858,72.85946159,m,F
S521T30Wclapping_F_,clapping,107.4468953,92.99902422,99.98818953,14.4478711,0.594579476,73.57497259,m,F
S521T31Wgrasping_F_,grasping,115.4003596,88.23277291,99.45253123,27.1675867,0.626132834,75.02476385,m,F
S521T32Wpointing_F_,pointing,119.6363165,87.26518781,102.5491257,32.37112872,0.551802216,75.86723058,m,F
S521T33Wpunching_F_,punching,111.4033651,95.10220413,102.4398439,16.30116094,0.636237274,77.27244538,m,F
S521T34Wscratching_F_,scratching,106.5662131,84.2271206,93.27131264,22.33909253,0.745163681,72.98181685,m,F
S521T35Wsnapping_F_,snapping,99.79538742,88.41961823,93.23006881,11.37576919,0.706636092,71.49483953,m,F
S521T36Wtyping_F_,typing,123.4899561,92.84587498,104.2157209,30.64408111,0.54380023,74.77179975,m,F
S521T37Wwaving_F_,waving,106.8793229,89.780874,97.5118893,17.09844887,0.56820347,77.589621,m,F
S521T38Wtasting_F_,tasting,111.7388122,90.64313397,101.0156448,21.09567826,0.559945058,75.46579862,m,F
S521T39Wbiting_F_,biting,104.3480551,83.93384097,97.49167152,20.41421414,0.446403813,76.30593876,m,F
S521T3Wlooking_F_,looking,117.8650393,85.27897459,100.7631617,32.58606466,0.655647104,73.07340457,m,F
S521T40Wchewing_F_,chewing,111.3216006,89.08905224,99.19035485,22.23254834,0.562297717,80.06727507,m,F
S521T41Wcoughing_F_,coughing,108.6513236,95.46770667,101.7194641,13.18361693,0.44466216,76.70484273,m,F
S521T42Weating_F_,eating,139.5504824,91.09869113,111.2614848,48.45179131,0.517034771,79.38109697,m,F
S521T43Wfrowning_F_,frowning,108.740402,88.1420628,98.87964369,20.59833919,0.668224451,75.15452867,m,F
S521T44Wgrinning_F_,grinning,115.8589879,93.70978907,105.0806787,22.14919882,0.573142334,79.23448293,m,F
S521T45Wlicking_F_,licking,119.6381516,90.27527981,103.5928964,29.36287178,0.574884845,73.30097381,m,F
S521T46Wpuckering_F_,puckering,132.3302425,91.81373211,102.5649972,40.51651036,0.522301694,75.15528427,m,F
